step,epoch,loss,eval_loss,learning_rate,grad_norm,eval_mse,eval_mae,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2700,1.08,,0.4866340458393097,,,0.4866340458393097,0.2769724726676941,25.9108,385.939,24.121,,,,,
2710,1.084,0.4261597156524658,,1.2792e-05,39.27888488769531,,,,,,,,,,
2720,1.088,0.1619710087776184,,1.2765333333333335e-05,41.96177673339844,,,,,,,,,,
2730,1.092,0.593525505065918,,1.2738666666666669e-05,55.5768928527832,,,,,,,,,,
2740,1.096,0.4009953498840332,,1.2712000000000001e-05,17.75019645690918,,,,,,,,,,
2750,1.1,0.32526521682739257,,1.2685333333333334e-05,12.746781349182129,,,,,,,,,,
2760,1.104,0.5586876392364502,,1.2658666666666668e-05,33.26518630981445,,,,,,,,,,
2770,1.108,0.2548720598220825,,1.2632000000000002e-05,7.123017311096191,,,,,,,,,,
2780,1.112,0.16912033557891845,,1.2605333333333335e-05,47.045284271240234,,,,,,,,,,
2790,1.116,0.5145481586456299,,1.2578666666666669e-05,5.291104793548584,,,,,,,,,,
2800,1.12,0.5878369331359863,,1.2552000000000001e-05,13.03917407989502,,,,,,,,,,
2800,1.12,,0.4560841917991638,,,0.4560841917991638,0.3074477016925812,26.0565,383.781,23.986,,,,,
2810,1.124,0.46896042823791506,,1.2525333333333334e-05,33.692832946777344,,,,,,,,,,
2820,1.1280000000000001,0.31136255264282225,,1.2498666666666668e-05,4.943212509155273,,,,,,,,,,
2830,1.1320000000000001,0.33286056518554685,,1.2472000000000002e-05,15.875969886779785,,,,,,,,,,
2840,1.1360000000000001,0.48765926361083983,,1.2445333333333334e-05,57.52946090698242,,,,,,,,,,
2850,1.1400000000000001,0.4264786720275879,,1.2418666666666668e-05,41.35843276977539,,,,,,,,,,
2860,1.144,0.573979377746582,,1.2392000000000003e-05,19.163700103759766,,,,,,,,,,
2870,1.148,0.3087371110916138,,1.2365333333333333e-05,5.927637100219727,,,,,,,,,,
2880,1.152,0.3839219570159912,,1.2338666666666668e-05,9.590968132019043,,,,,,,,,,
2890,1.156,0.45941720008850095,,1.2312000000000002e-05,26.51541519165039,,,,,,,,,,
2900,1.16,0.460092830657959,,1.2285333333333334e-05,85.44884490966797,,,,,,,,,,
2900,1.16,,0.5201263427734375,,,0.5201263427734375,0.350130558013916,26.0873,383.328,23.958,,,,,
2910,1.164,0.25656325817108155,,1.2258666666666668e-05,7.578984260559082,,,,,,,,,,
2920,1.168,0.45944557189941404,,1.2232000000000002e-05,27.50979232788086,,,,,,,,,,
2930,1.172,0.4363621711730957,,1.2205333333333333e-05,17.861888885498047,,,,,,,,,,
2940,1.176,0.49453182220458985,,1.2178666666666667e-05,5.958320140838623,,,,,,,,,,
2950,1.18,0.28891170024871826,,1.2152000000000002e-05,80.24979400634766,,,,,,,,,,
2960,1.184,0.34307658672332764,,1.2125333333333334e-05,18.97832489013672,,,,,,,,,,
2970,1.188,0.4317436695098877,,1.2098666666666668e-05,10.557204246520996,,,,,,,,,,
2980,1.192,0.46530799865722655,,1.2072000000000002e-05,3.956557273864746,,,,,,,,,,
2990,1.196,0.36552202701568604,,1.2045333333333333e-05,23.996492385864258,,,,,,,,,,
3000,1.2,0.31366541385650637,,1.2018666666666667e-05,19.674177169799805,,,,,,,,,,
3000,1.2,,0.4644007682800293,,,0.4644007682800293,0.2728557288646698,26.136,382.614,23.913,,,,,
3010,1.204,0.3979626178741455,,1.1992000000000001e-05,30.119213104248047,,,,,,,,,,
3020,1.208,0.29628217220306396,,1.1965333333333334e-05,37.06538772583008,,,,,,,,,,
3030,1.212,0.32856700420379636,,1.1938666666666668e-05,19.775373458862305,,,,,,,,,,
3040,1.216,0.4056236267089844,,1.1912000000000002e-05,3.5033183097839355,,,,,,,,,,
3050,1.22,0.3767523288726807,,1.1885333333333335e-05,42.111717224121094,,,,,,,,,,
3060,1.224,0.23853225708007814,,1.1858666666666667e-05,13.814684867858887,,,,,,,,,,
3070,1.228,0.2706994771957397,,1.1832000000000001e-05,25.224393844604492,,,,,,,,,,
3080,1.232,0.611143159866333,,1.1805333333333335e-05,5.492259502410889,,,,,,,,,,
3090,1.236,0.40230813026428225,,1.1778666666666668e-05,3.294745445251465,,,,,,,,,,
3100,1.24,0.27399253845214844,,1.1752000000000002e-05,5.853209018707275,,,,,,,,,,
3100,1.24,,0.424641489982605,,,0.424641489982605,0.25553619861602783,26.1276,382.737,23.921,,,,,
3110,1.244,0.31637206077575686,,1.1725333333333334e-05,19.84587287902832,,,,,,,,,,
3120,1.248,0.29863643646240234,,1.1698666666666667e-05,6.253633499145508,,,,,,,,,,
3130,1.252,0.16356881856918334,,1.1672000000000001e-05,60.09391784667969,,,,,,,,,,
3140,1.256,0.30615410804748533,,1.1645333333333335e-05,2.0708086490631104,,,,,,,,,,
3150,1.26,0.36459054946899416,,1.1618666666666668e-05,28.79460334777832,,,,,,,,,,
3160,1.264,0.45552620887756345,,1.1592000000000002e-05,73.5055923461914,,,,,,,,,,
3170,1.268,0.44745759963989257,,1.1565333333333334e-05,47.12969207763672,,,,,,,,,,
3180,1.272,0.6211072921752929,,1.1538666666666667e-05,8.630208969116211,,,,,,,,,,
3190,1.276,0.30349164009094237,,1.1512000000000001e-05,47.688289642333984,,,,,,,,,,
3200,1.28,0.4307427406311035,,1.1485333333333335e-05,3.393491506576538,,,,,,,,,,
3200,1.28,,0.4609782099723816,,,0.4609782099723816,0.28543490171432495,26.0521,383.847,23.99,,,,,
3210,1.284,0.3502513408660889,,1.1458666666666668e-05,8.50977611541748,,,,,,,,,,
3220,1.288,0.5555846691131592,,1.1432000000000002e-05,129.56317138671875,,,,,,,,,,
3230,1.292,0.27911159992218015,,1.1405333333333334e-05,45.2949333190918,,,,,,,,,,
3240,1.296,0.24989230632781984,,1.1378666666666667e-05,107.6778793334961,,,,,,,,,,
3250,1.3,0.3254260063171387,,1.1352e-05,56.24774169921875,,,,,,,,,,
3260,1.304,0.40734124183654785,,1.1325333333333335e-05,207.06826782226562,,,,,,,,,,
3270,1.308,0.43500571250915526,,1.1298666666666667e-05,7.2195353507995605,,,,,,,,,,
3280,1.312,0.4015358448028564,,1.1272000000000002e-05,20.31420135498047,,,,,,,,,,
3290,1.316,0.5262741565704345,,1.1245333333333334e-05,39.13106155395508,,,,,,,,,,
3300,1.32,0.5308032989501953,,1.1218666666666666e-05,10.605941772460938,,,,,,,,,,
3300,1.32,,0.44430819153785706,,,0.44430816173553467,0.27662304043769836,26.0929,383.247,23.953,,,,,
3310,1.324,0.28118937015533446,,1.1192e-05,18.076026916503906,,,,,,,,,,
3320,1.328,0.4271851062774658,,1.1165333333333335e-05,5.0268778800964355,,,,,,,,,,
3330,1.332,0.4888434886932373,,1.1138666666666667e-05,7.41064977645874,,,,,,,,,,
3340,1.336,0.3268604755401611,,1.1112000000000001e-05,28.61188316345215,,,,,,,,,,
3350,1.34,0.2955493450164795,,1.1085333333333334e-05,4.858397960662842,,,,,,,,,,
3360,1.3439999999999999,0.32294957637786864,,1.1058666666666668e-05,62.051856994628906,,,,,,,,,,
3370,1.3479999999999999,0.2519940137863159,,1.1032e-05,37.448970794677734,,,,,,,,,,
3380,1.3519999999999999,0.4746601104736328,,1.1005333333333335e-05,4.803780555725098,,,,,,,,,,
3390,1.3559999999999999,0.15688667297363282,,1.0978666666666669e-05,24.851482391357422,,,,,,,,,,
3400,1.3599999999999999,0.46229848861694334,,1.0952000000000001e-05,11.602590560913086,,,,,,,,,,
3400,1.3599999999999999,,0.47313380241394043,,,0.47313380241394043,0.29521968960762024,26.0218,384.293,24.018,,,,,
3410,1.3639999999999999,0.17248406410217285,,1.0925333333333334e-05,36.236328125,,,,,,,,,,
3420,1.3679999999999999,0.1944712996482849,,1.0898666666666668e-05,117.5589370727539,,,,,,,,,,
3430,1.3719999999999999,0.43759860992431643,,1.0872e-05,30.91173553466797,,,,,,,,,,
3440,1.376,0.39842169284820556,,1.0845333333333334e-05,2.951300859451294,,,,,,,,,,
3450,1.38,0.37883164882659914,,1.0818666666666669e-05,2.421261787414551,,,,,,,,,,
3460,1.384,0.3071835994720459,,1.0792000000000001e-05,8.074930191040039,,,,,,,,,,
3470,1.388,0.395747709274292,,1.0765333333333333e-05,29.761075973510742,,,,,,,,,,
3480,1.392,0.28680570125579835,,1.0738666666666668e-05,12.654764175415039,,,,,,,,,,
3490,1.396,0.5551098346710205,,1.0712e-05,16.43680763244629,,,,,,,,,,
3500,1.4,0.27665879726409914,,1.0685333333333334e-05,140.31124877929688,,,,,,,,,,
3500,1.4,,0.4645560681819916,,,0.4645560681819916,0.26202598214149475,26.1191,382.862,23.929,,,,,
3510,1.404,0.13331265449523927,,1.0658666666666668e-05,4.227939128875732,,,,,,,,,,
3520,1.408,0.30942201614379883,,1.0632000000000001e-05,3.508709669113159,,,,,,,,,,
3530,1.412,0.30849878787994384,,1.0605333333333333e-05,7.871403217315674,,,,,,,,,,
3540,1.416,0.19931519031524658,,1.0578666666666667e-05,3.88860821723938,,,,,,,,,,
3550,1.42,0.4514103889465332,,1.0552e-05,6.648889541625977,,,,,,,,,,
3560,1.424,0.20487499237060547,,1.0525333333333334e-05,10.741374969482422,,,,,,,,,,
3570,1.428,0.5269776821136475,,1.0498666666666668e-05,21.242103576660156,,,,,,,,,,
3580,1.432,0.4345545291900635,,1.0472e-05,12.980209350585938,,,,,,,,,,
3590,1.436,0.4385234832763672,,1.0445333333333333e-05,57.71747970581055,,,,,,,,,,
3600,1.44,0.5375037670135498,,1.0418666666666667e-05,26.711355209350586,,,,,,,,,,
3600,1.44,,0.49233394861221313,,,0.49233394861221313,0.28673920035362244,26.0874,383.327,23.958,,,,,
3610,1.444,0.2754312515258789,,1.0392e-05,3.7652981281280518,,,,,,,,,,
3620,1.448,0.5490766048431397,,1.0365333333333334e-05,56.81313705444336,,,,,,,,,,
3630,1.452,0.3310642957687378,,1.0338666666666668e-05,2.5734975337982178,,,,,,,,,,
3640,1.456,0.3447812795639038,,1.0312e-05,24.459388732910156,,,,,,,,,,
3650,1.46,0.35905344486236573,,1.0285333333333333e-05,18.977590560913086,,,,,,,,,,
3660,1.464,0.19076286554336547,,1.0258666666666667e-05,24.447965621948242,,,,,,,,,,
3670,1.468,0.34674227237701416,,1.0232000000000001e-05,8.803669929504395,,,,,,,,,,
3680,1.472,0.19871737957000732,,1.0205333333333334e-05,1.5855060815811157,,,,,,,,,,
3690,1.476,0.6833471298217774,,1.0178666666666668e-05,19.616968154907227,,,,,,,,,,
3700,1.48,0.30043206214904783,,1.0152000000000002e-05,12.840218544006348,,,,,,,,,,
3700,1.48,,0.4395289421081543,,,0.4395289123058319,0.239141047000885,26.0707,383.573,23.973,,,,,
3710,1.484,0.4773742198944092,,1.0125333333333333e-05,10.408592224121094,,,,,,,,,,
3720,1.488,0.31911287307739256,,1.0098666666666667e-05,8.06701374053955,,,,,,,,,,
3730,1.492,0.44570150375366213,,1.0072000000000001e-05,4.017838954925537,,,,,,,,,,
3740,1.496,0.40720195770263673,,1.0045333333333334e-05,60.18497848510742,,,,,,,,,,
3750,1.5,0.5429125785827636,,1.0018666666666668e-05,85.52951049804688,,,,,,,,,,
3760,1.504,0.5514645576477051,,9.992e-06,69.36785125732422,,,,,,,,,,
3770,1.508,0.6071904182434082,,9.965333333333334e-06,9.560474395751953,,,,,,,,,,
3780,1.512,0.44127254486083983,,9.938666666666667e-06,45.115909576416016,,,,,,,,,,
3790,1.516,0.2908721923828125,,9.912000000000001e-06,14.146093368530273,,,,,,,,,,
3800,1.52,0.4242534160614014,,9.885333333333335e-06,10.061295509338379,,,,,,,,,,
3800,1.52,,0.4597776234149933,,,0.4597776234149933,0.25692465901374817,26.0767,383.484,23.968,,,,,
3810,1.524,0.24889137744903564,,9.858666666666668e-06,29.63471221923828,,,,,,,,,,
3820,1.528,0.19316757917404176,,9.832e-06,7.238205432891846,,,,,,,,,,
3830,1.532,0.497054386138916,,9.805333333333334e-06,8.898395538330078,,,,,,,,,,
3840,1.536,0.4239600658416748,,9.778666666666667e-06,27.086593627929688,,,,,,,,,,
3850,1.54,0.19407193660736083,,9.752e-06,123.21405029296875,,,,,,,,,,
3860,1.544,0.5681263923645019,,9.725333333333335e-06,147.4288330078125,,,,,,,,,,
3870,1.548,0.35941715240478517,,9.698666666666667e-06,6.447291374206543,,,,,,,,,,
3880,1.552,0.46741585731506347,,9.672e-06,1.7808187007904053,,,,,,,,,,
3890,1.556,0.3921119928359985,,9.645333333333334e-06,4.654741287231445,,,,,,,,,,
3900,1.56,0.15639288425445558,,9.618666666666667e-06,4.338318824768066,,,,,,,,,,
3900,1.56,,0.49684634804725647,,,0.49684634804725647,0.2783360481262207,25.887,386.295,24.143,,,,,
3910,1.564,0.4017928600311279,,9.592e-06,62.91014099121094,,,,,,,,,,
3920,1.568,0.4740315914154053,,9.565333333333335e-06,4.793450832366943,,,,,,,,,,
3930,1.572,0.47373270988464355,,9.538666666666667e-06,19.836864471435547,,,,,,,,,,
3940,1.576,0.3046643972396851,,9.512000000000001e-06,18.702234268188477,,,,,,,,,,
3950,1.58,0.22625935077667236,,9.485333333333334e-06,26.425617218017578,,,,,,,,,,
3960,1.584,0.33250267505645753,,9.458666666666666e-06,5.171613693237305,,,,,,,,,,
3970,1.588,0.18416305780410766,,9.432e-06,21.792606353759766,,,,,,,,,,
3980,1.592,0.31467404365539553,,9.405333333333335e-06,26.45526885986328,,,,,,,,,,
3990,1.596,0.2938976287841797,,9.378666666666667e-06,15.357965469360352,,,,,,,,,,
4000,1.6,0.45579843521118163,,9.352000000000001e-06,78.16532897949219,,,,,,,,,,
4000,1.6,,0.4564993679523468,,,0.4564994275569916,0.2879435122013092,26.104,383.083,23.943,,,,,
4010,1.604,0.26887362003326415,,9.325333333333334e-06,11.293745994567871,,,,,,,,,,
4020,1.608,0.18650826215744018,,9.298666666666666e-06,4.023809432983398,,,,,,,,,,
4030,1.612,0.36974923610687255,,9.272e-06,209.21051025390625,,,,,,,,,,
4040,1.616,0.4365080833435059,,9.245333333333334e-06,265.7432861328125,,,,,,,,,,
4050,1.62,0.29696431159973147,,9.218666666666667e-06,58.296932220458984,,,,,,,,,,
4060,1.624,0.39209918975830077,,9.192000000000001e-06,5.077311038970947,,,,,,,,,,
4070,1.6280000000000001,0.3351029634475708,,9.165333333333334e-06,3.9816017150878906,,,,,,,,,,
4080,1.6320000000000001,0.43947615623474123,,9.138666666666668e-06,10.387168884277344,,,,,,,,,,
4090,1.6360000000000001,0.4087247371673584,,9.112e-06,14.744468688964844,,,,,,,,,,
4100,1.6400000000000001,0.43291893005371096,,9.085333333333334e-06,5.16460657119751,,,,,,,,,,
4100,1.6400000000000001,,0.4735025465488434,,,0.4735025465488434,0.2931477129459381,26.1473,382.449,23.903,,,,,
4110,1.6440000000000001,0.6169950008392334,,9.058666666666668e-06,6.048598766326904,,,,,,,,,,
4120,1.6480000000000001,0.14882965087890626,,9.032000000000001e-06,1.6293113231658936,,,,,,,,,,
4130,1.6520000000000001,0.43851051330566404,,9.005333333333333e-06,107.10286712646484,,,,,,,,,,
4140,1.6560000000000001,0.44396438598632815,,8.978666666666668e-06,5.113718032836914,,,,,,,,,,
4150,1.6600000000000001,0.48749542236328125,,8.952e-06,184.47178649902344,,,,,,,,,,
4160,1.6640000000000001,0.30572357177734377,,8.925333333333334e-06,8.05509090423584,,,,,,,,,,
4170,1.6680000000000001,0.6000344276428222,,8.898666666666668e-06,1.0787402391433716,,,,,,,,,,
4180,1.6720000000000002,0.5042556762695313,,8.872e-06,87.27315521240234,,,,,,,,,,
4190,1.6760000000000002,0.2995914936065674,,8.845333333333333e-06,19.19161033630371,,,,,,,,,,
4200,1.6800000000000002,0.278760027885437,,8.818666666666667e-06,4.783166408538818,,,,,,,,,,
4200,1.6800000000000002,,0.4515073299407959,,,0.4515072703361511,0.27634552121162415,25.896,386.16,24.135,,,,,
4210,1.6840000000000002,0.28570923805236814,,8.792e-06,17.203725814819336,,,,,,,,,,
4220,1.688,0.3021702766418457,,8.765333333333334e-06,4.161022186279297,,,,,,,,,,
4230,1.692,0.2620856285095215,,8.738666666666668e-06,9.468092918395996,,,,,,,,,,
4240,1.696,0.3035465478897095,,8.712e-06,21.364702224731445,,,,,,,,,,
4250,1.7,0.19377000331878663,,8.685333333333335e-06,81.09934997558594,,,,,,,,,,
4260,1.704,0.41515307426452636,,8.658666666666667e-06,62.28348922729492,,,,,,,,,,
4270,1.708,0.20728721618652343,,8.632e-06,11.865164756774902,,,,,,,,,,
4280,1.712,0.4273672103881836,,8.605333333333334e-06,59.382015228271484,,,,,,,,,,
4290,1.716,0.16974377632141113,,8.578666666666668e-06,42.676387786865234,,,,,,,,,,
4300,1.72,0.282103157043457,,8.552e-06,5.60523796081543,,,,,,,,,,
4300,1.72,,0.5147752165794373,,,0.5147752165794373,0.31110015511512756,26.0628,383.689,23.981,,,,,
4310,1.724,0.5239756584167481,,8.525333333333335e-06,30.016557693481445,,,,,,,,,,
4320,1.728,0.30734755992889407,,8.498666666666667e-06,11.13527774810791,,,,,,,,,,
4330,1.732,0.3431406021118164,,8.472e-06,22.76361083984375,,,,,,,,,,
4340,1.736,0.7122806549072266,,8.445333333333334e-06,235.89993286132812,,,,,,,,,,
4350,1.74,0.5160451412200928,,8.418666666666668e-06,58.215858459472656,,,,,,,,,,
4360,1.744,0.3424204349517822,,8.392e-06,30.831270217895508,,,,,,,,,,
4370,1.748,0.4433938980102539,,8.365333333333334e-06,14.26767635345459,,,,,,,,,,
4380,1.752,0.2674404621124268,,8.338666666666667e-06,182.08480834960938,,,,,,,,,,
4390,1.756,0.17247483730316163,,8.312000000000001e-06,112.9215316772461,,,,,,,,,,
4400,1.76,0.28082153797149656,,8.285333333333334e-06,1.9552501440048218,,,,,,,,,,
4400,1.76,,0.44431886076927185,,,0.44431886076927185,0.24786683917045593,26.0534,383.827,23.989,,,,,
4410,1.764,0.2357264280319214,,8.258666666666668e-06,19.078493118286133,,,,,,,,,,
4420,1.768,0.4746840476989746,,8.232000000000002e-06,19.6108341217041,,,,,,,,,,
4430,1.772,0.4748180389404297,,8.205333333333334e-06,27.063133239746094,,,,,,,,,,
4440,1.776,0.3605529546737671,,8.178666666666667e-06,100.23234558105469,,,,,,,,,,
4450,1.78,0.18086769580841064,,8.152000000000001e-06,11.071422576904297,,,,,,,,,,
4460,1.784,0.599597692489624,,8.125333333333333e-06,34.394466400146484,,,,,,,,,,
4470,1.788,0.34618730545043946,,8.098666666666668e-06,4.141626358032227,,,,,,,,,,
4480,1.792,0.44430065155029297,,8.072000000000002e-06,7.288792610168457,,,,,,,,,,
4490,1.796,0.5963081359863281,,8.045333333333334e-06,39.15016555786133,,,,,,,,,,
4500,1.8,0.18308204412460327,,8.018666666666667e-06,7.157037258148193,,,,,,,,,,
4500,1.8,,0.43341758847236633,,,0.43341758847236633,0.2752758860588074,26.0667,383.632,23.977,,,,,
4510,1.804,0.25524518489837644,,7.992e-06,1.9986482858657837,,,,,,,,,,
4520,1.808,0.32898731231689454,,7.965333333333333e-06,1.4778724908828735,,,,,,,,,,
4530,1.812,0.4722261428833008,,7.941333333333335e-06,98.42034149169922,,,,,,,,,,
4540,1.8159999999999998,0.6558047294616699,,7.914666666666667e-06,113.88520812988281,,,,,,,,,,
4550,1.8199999999999998,0.4279139995574951,,7.888e-06,21.055906295776367,,,,,,,,,,
4560,1.8239999999999998,0.3298469543457031,,7.861333333333334e-06,18.820764541625977,,,,,,,,,,
4570,1.8279999999999998,0.21867170333862304,,7.834666666666666e-06,65.10295867919922,,,,,,,,,,
4580,1.8319999999999999,0.3851842164993286,,7.808e-06,46.64949035644531,,,,,,,,,,
4590,1.8359999999999999,0.2900161981582642,,7.781333333333335e-06,109.23983001708984,,,,,,,,,,
4600,1.8399999999999999,0.1413077712059021,,7.754666666666667e-06,5.191599369049072,,,,,,,,,,
4600,1.8399999999999999,,0.431797057390213,,,0.431797057390213,0.25243523716926575,25.9297,385.658,24.104,,,,,
4610,1.8439999999999999,0.4921398162841797,,7.728000000000001e-06,14.31068229675293,,,,,,,,,,
4620,1.8479999999999999,0.4888901710510254,,7.701333333333334e-06,34.85188293457031,,,,,,,,,,
4630,1.8519999999999999,0.14695819616317748,,7.674666666666666e-06,1.4588760137557983,,,,,,,,,,
4640,1.8559999999999999,0.3982174158096313,,7.648e-06,83.41063690185547,,,,,,,,,,
4650,1.8599999999999999,0.2734978199005127,,7.621333333333334e-06,0.6581318378448486,,,,,,,,,,
4660,1.8639999999999999,0.41593523025512696,,7.594666666666667e-06,2.8555335998535156,,,,,,,,,,
4670,1.8679999999999999,0.23291099071502686,,7.568000000000001e-06,1.3635300397872925,,,,,,,,,,
4680,1.8719999999999999,0.39005322456359864,,7.5413333333333335e-06,37.99443435668945,,,,,,,,,,
4690,1.876,0.4961583614349365,,7.514666666666667e-06,15.819439888000488,,,,,,,,,,
4700,1.88,0.3008665323257446,,7.488000000000001e-06,14.669695854187012,,,,,,,,,,
4700,1.88,,0.415129691362381,,,0.41512975096702576,0.23216281831264496,26.0116,384.444,24.028,,,,,
4710,1.884,0.4078839302062988,,7.4613333333333334e-06,31.381534576416016,,,,,,,,,,
4720,1.888,0.23406600952148438,,7.434666666666668e-06,10.278903007507324,,,,,,,,,,
4730,1.892,0.38662874698638916,,7.408000000000001e-06,139.04087829589844,,,,,,,,,,
4740,1.896,0.24272551536560058,,7.381333333333333e-06,10.189188003540039,,,,,,,,,,
4750,1.9,0.3249591588973999,,7.3546666666666675e-06,199.799560546875,,,,,,,,,,
4760,1.904,0.41580801010131835,,7.328000000000001e-06,4.133934497833252,,,,,,,,,,
4770,1.908,0.21503076553344727,,7.301333333333333e-06,37.853206634521484,,,,,,,,,,
4780,1.912,0.34696624279022215,,7.2746666666666674e-06,8.309497833251953,,,,,,,,,,
4790,1.916,0.35530173778533936,,7.248000000000001e-06,17.88723373413086,,,,,,,,,,
4800,1.92,0.3608004331588745,,7.221333333333333e-06,4.7339701652526855,,,,,,,,,,
4800,1.92,,0.446794331073761,,,0.446794331073761,0.29218050837516785,26.0714,383.563,23.973,,,,,
4810,1.924,0.23816225528717042,,7.194666666666667e-06,186.1228790283203,,,,,,,,,,
4820,1.928,0.3684676647186279,,7.168000000000001e-06,11.732416152954102,,,,,,,,,,
4830,1.932,0.323064923286438,,7.141333333333333e-06,5.9093852043151855,,,,,,,,,,
4840,1.936,0.3290300130844116,,7.114666666666667e-06,17.231843948364258,,,,,,,,,,
4850,1.94,0.4288662910461426,,7.088000000000001e-06,46.9349365234375,,,,,,,,,,
4860,1.944,0.21365132331848144,,7.061333333333333e-06,108.90559387207031,,,,,,,,,,
4870,1.948,0.37563138008117675,,7.034666666666667e-06,11.789210319519043,,,,,,,,,,
4880,1.952,0.10160701274871826,,7.0080000000000005e-06,8.381549835205078,,,,,,,,,,
4890,1.956,0.5884549140930175,,6.981333333333335e-06,24.620473861694336,,,,,,,,,,
4900,1.96,0.334783148765564,,6.954666666666667e-06,16.12275505065918,,,,,,,,,,
4900,1.96,,0.41633424162864685,,,0.41633424162864685,0.23034082353115082,25.9045,386.033,24.127,,,,,
4910,1.964,0.43877086639404295,,6.928e-06,154.6590576171875,,,,,,,,,,
4920,1.968,0.46634573936462403,,6.9013333333333346e-06,29.577312469482422,,,,,,,,,,
4930,1.972,0.19022095203399658,,6.874666666666667e-06,29.657894134521484,,,,,,,,,,
4940,1.976,0.2474203109741211,,6.848e-06,68.52798461914062,,,,,,,,,,
4950,1.98,0.08853581547737122,,6.8213333333333345e-06,7.80588960647583,,,,,,,,,,
4960,1.984,0.39773197174072267,,6.794666666666667e-06,123.71744537353516,,,,,,,,,,
4970,1.988,0.5017308235168457,,6.770666666666668e-06,6.435545921325684,,,,,,,,,,
4980,1.992,0.11549143791198731,,6.744e-06,3.0260841846466064,,,,,,,,,,
4990,1.996,0.39796907901763917,,6.7173333333333335e-06,39.47814178466797,,,,,,,,,,
5000,2.0,0.40243988037109374,,6.690666666666668e-06,4.733397483825684,,,,,,,,,,
5000,2.0,,0.40281644463539124,,,0.40281644463539124,0.22784921526908875,26.0041,384.554,24.035,,,,,
5010,2.004,0.17560131549835206,,6.664e-06,24.250516891479492,,,,,,,,,,
5020,2.008,0.2849860429763794,,6.637333333333333e-06,29.184982299804688,,,,,,,,,,
5030,2.012,0.07288364768028259,,6.6106666666666675e-06,3.585268974304199,,,,,,,,,,
5040,2.016,0.16674389839172363,,6.584e-06,151.05091857910156,,,,,,,,,,
5050,2.02,0.2727854251861572,,6.557333333333333e-06,46.24099349975586,,,,,,,,,,
5060,2.024,0.41878204345703124,,6.5306666666666674e-06,43.59317398071289,,,,,,,,,,
5070,2.028,0.2330789804458618,,6.504e-06,9.408072471618652,,,,,,,,,,
5080,2.032,0.18206958770751952,,6.477333333333334e-06,103.8902587890625,,,,,,,,,,
5090,2.036,0.08979712128639221,,6.450666666666667e-06,5.79780387878418,,,,,,,,,,
5100,2.04,0.15100772380828859,,6.424e-06,7.268703460693359,,,,,,,,,,
5100,2.04,,0.47002461552619934,,,0.47002464532852173,0.2447088360786438,26.1201,382.847,23.928,,,,,
5110,2.044,0.35983521938323976,,6.397333333333334e-06,1.681114912033081,,,,,,,,,,
5120,2.048,0.12978692054748536,,6.370666666666667e-06,0.683797299861908,,,,,,,,,,
5130,2.052,0.2734154939651489,,6.344e-06,33.15290832519531,,,,,,,,,,
5140,2.056,0.12205924987792968,,6.317333333333334e-06,4.490368843078613,,,,,,,,,,
5150,2.06,0.33041744232177733,,6.290666666666667e-06,9.480558395385742,,,,,,,,,,
5160,2.064,0.2518803834915161,,6.264e-06,11.599801063537598,,,,,,,,,,
5170,2.068,0.10390098094940185,,6.237333333333334e-06,20.11989402770996,,,,,,,,,,
5180,2.072,0.1599629044532776,,6.210666666666667e-06,4.038784027099609,,,,,,,,,,
5190,2.076,0.1783643364906311,,6.184e-06,5.4400739669799805,,,,,,,,,,
5200,2.08,0.1121015191078186,,6.157333333333334e-06,37.59019088745117,,,,,,,,,,
5200,2.08,,0.47384941577911377,,,0.47384941577911377,0.2589680254459381,26.0933,383.24,23.953,,,,,
5210,2.084,0.43018250465393065,,6.130666666666667e-06,7.908060550689697,,,,,,,,,,
5220,2.088,0.2638895034790039,,6.104000000000001e-06,13.68674087524414,,,,,,,,,,
5230,2.092,0.2810087203979492,,6.077333333333334e-06,31.04262351989746,,,,,,,,,,
5240,2.096,0.14930403232574463,,6.050666666666667e-06,11.236201286315918,,,,,,,,,,
5250,2.1,0.1530606985092163,,6.024000000000001e-06,1.16826593875885,,,,,,,,,,
5260,2.104,0.30224018096923827,,5.9973333333333336e-06,1.1086385250091553,,,,,,,,,,
5270,2.108,0.0854886531829834,,5.970666666666667e-06,70.1838150024414,,,,,,,,,,
5280,2.112,0.276265549659729,,5.944000000000001e-06,29.38005828857422,,,,,,,,,,
5290,2.116,0.23058574199676513,,5.9173333333333335e-06,20.67658805847168,,,,,,,,,,
5300,2.12,0.2522437334060669,,5.890666666666667e-06,14.83236026763916,,,,,,,,,,
5300,2.12,,0.4021926522254944,,,0.402192622423172,0.20827102661132812,26.0673,383.622,23.976,,,,,
5310,2.124,0.17307497262954713,,5.864000000000001e-06,2.8055531978607178,,,,,,,,,,
5320,2.128,0.21328721046447754,,5.837333333333333e-06,2.764246702194214,,,,,,,,,,
5330,2.132,0.17433515787124634,,5.810666666666667e-06,2.6182761192321777,,,,,,,,,,
5340,2.136,0.3256081104278564,,5.784000000000001e-06,1.324671745300293,,,,,,,,,,
5350,2.14,0.1527709484100342,,5.757333333333333e-06,13.193835258483887,,,,,,,,,,
